date,pd_gbm,pd_jump_rolling,lambda,mu_J_asset,sigma_J_asset,n_jumps_in_window,sigma_diffusive,ticker
2024-04-29 04:00:00,0.0013000901018157,0.08138,2.0,-0.039218602221810915,0.09326353534875786,4,0.05,AAL
2024-05-30 04:00:00,0.0027972456461319,0.16172,2.5,-0.06058145505350502,0.09386844596293577,5,0.05,AAL
2024-06-28 04:00:00,0.0024754185913778,0.16333,2.5,-0.06056598141406443,0.09384447020193108,5,0.05,AAL
2024-07-30 04:00:00,0.0027352720660246,0.17295,2.5,-0.060580000508036115,0.09386619220520367,5,0.05,AAL
2024-08-30 04:00:00,0.0038618643715834,0.17571,2.5,-0.060636079666621184,0.0939530845299694,5,0.05,AAL
2024-09-27 04:00:00,0.0041138523162118,0.15995,2.5,-0.06064525983208397,0.0939673088146934,5,0.05,AAL
2024-10-30 04:00:00,0.0037962626213949,0.12532,2.5,-0.06062253310160272,0.09393209469066469,5,0.05,AAL
2024-11-29 05:00:00,0.0040811008508355,0.1179,2.5,-0.06063402037146869,0.09394989373774475,5,0.05,AAL
2024-12-30 05:00:00,0.0054228641020093,0.114,3.0,-0.024583795784550475,0.12203329259760448,6,0.05,AAL
2025-01-30 05:00:00,0.0037707649561035,0.11974,3.0,-0.023668959383200468,0.12127685479955629,6,0.05,AAL
2025-02-27 05:00:00,0.0043295707753878,0.14949,3.0,-0.023681604554569805,0.12134164711202115,6,0.05,AAL
2025-03-28 04:00:00,0.0080737008693019,0.22244,3.5,-0.032856330490107145,0.1137084358168997,7,0.05,AAL
2025-04-29 04:00:00,0.0232725532419376,0.32047,5.0,-0.029428213088938344,0.13301965501529303,10,0.05,AAL
2025-05-30 04:00:00,0.023380504164502,0.29397,5.0,-0.02941516109314251,0.13296065816173702,10,0.05,AAL
2025-06-27 04:00:00,0.0219505316876208,0.29206,4.5,-0.026046452830896998,0.14042517769323984,9,0.05,AAL
2025-07-30 04:00:00,0.0266092067446151,0.31382,5.5,-0.01966573574968997,0.13654473533550204,11,0.05,AAL
2025-08-29 04:00:00,0.0273723923187538,0.29678,6.0,-0.008310083420738423,0.1359864818687644,12,0.05,AAL
2025-09-29 04:00:00,0.0295429831997339,0.3308,6.0,-0.008331087449150463,0.13633019248924946,12,0.05,AAL
2025-10-30 04:00:00,0.0285203121805542,0.30253,5.5,0.00016120021040412093,0.1394200387168711,11,0.05,AAL
2025-11-28 05:00:00,0.0291947462180723,0.26992,5.0,-0.009815687455905223,0.14276438082635634,10,0.05,AAL
2025-12-30 05:00:00,0.023598823740445,0.25023,5.0,-0.009769978469383999,0.14209956593812587,10,0.05,AAL
2026-01-30 05:00:00,0.024522887956859,0.28047,5.0,-0.009783278660104693,0.14229301071737768,10,0.05,AAL
2026-02-27 05:00:00,0.029696632488971,0.28565,5.0,-0.00982348189276855,0.1428777471043355,10,0.05,AAL
2026-03-30 04:00:00,0.0289519328244972,0.32599,4.5,0.005634682707728433,0.1424972236109361,9,0.05,AAL
2026-04-29 04:00:00,0.0126239093974695,0.29939,4.5,0.005558440168410371,0.14056910259021385,9,0.05,AAL
2026-05-29 04:00:00,0.0121212029320917,0.24116,4.5,0.005553153825769203,0.14043541464565765,9,0.05,AAL
2026-06-29 04:00:00,0.0117635847430931,0.19331,4.5,0.005549041460596883,0.14033141577829886,9,0.05,AAL
2023-01-30 05:00:00,0.0211992521805838,0.02179,0.0,0.0,0.0,3,0.300924201454112,WBD
2023-02-27 05:00:00,0.0185658602603631,0.01908,0.0,0.0,0.0,3,0.3153972096567012,WBD
2023-03-30 04:00:00,0.0195625511787552,0.02007,0.0,0.0,0.0,3,0.3033380996644522,WBD
2023-04-28 04:00:00,0.018173529934763,0.01868,0.0,0.0,0.0,3,0.2820464410149834,WBD
2023-05-30 04:00:00,0.0190733267357673,0.01952,0.0,0.0,0.0,3,0.2490358216597674,WBD
2023-06-29 04:00:00,0.0159878160463166,0.01648,0.0,0.0,0.0,3,0.2587738145141922,WBD
2023-07-28 04:00:00,0.0154423781137142,0.01583,0.0,0.0,0.0,3,0.26275168911774,WBD
2023-08-30 04:00:00,0.0086067637780136,0.00903,0.0,0.0,0.0,3,0.2448799265405703,WBD
2023-09-29 04:00:00,0.0120083886924463,0.03865,2.0,-0.07313443792488483,0.15511119593758688,4,0.05,WBD
2023-10-30 04:00:00,0.0122154139915234,0.01257,0.0,0.0,0.0,3,0.2089676042430559,WBD
2023-11-29 05:00:00,0.0131694844510705,0.05195,2.5,-0.11343955675177003,0.12144785872122932,5,0.05,WBD
2023-12-29 05:00:00,0.0127822165953985,0.0459,2.5,-0.11339569799965185,0.12140090374640873,5,0.05,WBD
2024-01-30 05:00:00,0.0093143549137592,0.04938,2.5,-0.11319780327102318,0.12118903857580725,5,0.05,WBD
2024-02-28 05:00:00,0.0114271641583568,0.07078,3.0,-0.11203950349160138,0.10861373418115267,6,0.05,WBD
2024-03-28 04:00:00,0.0109282516180879,0.07042,3.0,-0.11200669044572598,0.10858192444145089,6,0.05,WBD
2024-04-29 04:00:00,0.01072452689062,0.08001,3.0,-0.11201415484972303,0.10858916061053671,6,0.05,WBD
2024-05-30 04:00:00,0.0112602450900169,0.06529,3.0,-0.09883605495300674,0.10310502983632437,6,0.05,WBD
2024-06-28 04:00:00,0.0100880911364131,0.07691,3.0,-0.09878735638600558,0.10305422785716782,6,0.05,WBD
2024-07-30 04:00:00,0.0092190909873432,0.05442,3.0,-0.09869743963706491,0.10296042738034059,6,0.05,WBD
2024-08-30 04:00:00,0.0123399001281086,0.05851,2.5,-0.09093937283291341,0.11327614052990768,5,0.05,WBD
2024-09-27 04:00:00,0.0122078643467134,0.05066,2.5,-0.0909138568854088,0.11324435728833425,5,0.05,WBD
2024-10-30 04:00:00,0.0121909895279983,0.05937,2.5,-0.09093368731426642,0.11326905851923202,5,0.05,WBD
2024-11-29 05:00:00,0.0049298243559189,0.03266,3.0,-0.05675709389115514,0.13037830168788683,6,0.05,WBD
2024-12-30 05:00:00,0.0053391826463577,0.03843,3.5,-0.02809560939024516,0.141162206923535,7,0.05,WBD
2025-01-30 05:00:00,0.0050096718591663,0.03117,3.5,-0.028087942949070174,0.14112368803111738,7,0.05,WBD
2025-02-27 05:00:00,0.0036984715396521,0.02814,3.5,-0.028068024471714276,0.14102361060681026,7,0.05,WBD
2025-03-28 04:00:00,0.0049273369232655,0.03356,3.5,-0.02808759691137514,0.14112194941623166,7,0.05,WBD
2025-04-29 04:00:00,0.0193100876363753,0.1009,5.5,-0.03796037551542787,0.142082988410574,11,0.05,WBD
2025-05-30 04:00:00,0.0154030358240587,0.0794,5.5,-0.03785954857980556,0.14170560035445015,11,0.05,WBD
2025-06-27 04:00:00,0.0137243307522444,0.05488,5.0,-0.028692003007257688,0.14572883948239632,10,0.05,WBD
2025-07-30 04:00:00,0.0105332957917216,0.03703,5.0,-0.02863481211694061,0.14543836265257148,10,0.05,WBD
2025-08-29 04:00:00,0.011689060932548,0.02934,4.0,-0.021171221865723185,0.1420235176389516,8,0.05,WBD
2025-09-29 04:00:00,0.0123281017230949,0.01246,5.0,0.02413423727720521,0.1591281374017897,10,0.05,WBD
2025-10-30 04:00:00,0.0109372156895236,0.01139,5.0,0.024113615979343073,0.15899217169125493,10,0.14491220197626492,WBD
2025-11-28 05:00:00,0.0076793848115407,0.00808,5.0,0.024083302812922334,0.1587923030293255,10,0.15980436091485573,WBD
2025-12-30 05:00:00,0.004192879625943,0.00389,4.5,0.0383685997428867,0.16121501648785175,9,0.20429630955201938,WBD
2026-01-30 05:00:00,0.0027631218136136,0.00257,4.5,0.03835059384031289,0.16113936030285236,9,0.227617326133737,WBD
2026-02-27 05:00:00,0.0024033710198654,0.0015,4.0,0.05589250973277474,0.16279693468917866,8,0.236808532002793,WBD
2026-03-30 04:00:00,0.001924644613996,0.00122,4.0,0.055886742562072975,0.16278013677266776,8,0.20463222076178442,WBD
2026-04-29 04:00:00,0.0001365968428979,0.00024,4.0,0.05586086901612916,0.162704775440902,8,0.05,WBD
2026-05-29 04:00:00,9.137279057075807e-05,0.00024,4.0,0.05586019577220169,0.16270281449750879,8,0.05,WBD
2026-06-29 04:00:00,5.773776901783214e-05,0.00026,5.5,0.042753116755724706,0.13868438419283605,11,0.05,WBD
2023-01-30 05:00:00,0.6814757876352896,0.65046,3.0,-0.38987041755982216,0.45304855372822583,6,0.05,CVNA
2023-02-27 05:00:00,0.713708445234612,0.67609,3.0,-0.4110106918111292,0.4776145896304064,6,0.05,CVNA
2023-03-30 04:00:00,0.707671143447778,0.67262,3.0,-0.4112792055301529,0.477926615746215,6,0.05,CVNA
2023-04-28 04:00:00,0.7154297546092032,0.68529,3.0,-0.44734547686359444,0.5198373925839531,6,0.05,CVNA
2023-05-30 04:00:00,0.67541614946896,0.62276,3.0,-0.353330754213698,0.4105876721453401,6,0.05,CVNA
2023-06-29 04:00:00,0.6569505324149758,0.62759,3.5,-0.1680260496813626,0.46366726820807996,7,0.4718337244181454,CVNA
2023-07-28 04:00:00,0.6182300335948637,0.60108,3.5,-0.1502203706658813,0.41453256223032053,7,0.9125779395171238,CVNA
2023-08-30 04:00:00,0.5834421246579371,0.5657,3.5,-0.14711253495756502,0.4059565009847745,7,0.9000669936485071,CVNA
2023-09-29 04:00:00,0.5948920120544796,0.56162,2.0,-0.23300658706009789,0.5623382832108819,4,0.7564872142539834,CVNA
2023-10-30 04:00:00,0.6190362412565762,0.62157,0.0,0.0,0.0,3,0.978295567497626,CVNA
2023-11-29 05:00:00,0.533317684374175,0.53743,0.0,0.0,0.0,3,0.8748533238076601,CVNA
2023-12-29 05:00:00,0.4098446131724232,0.41153,0.0,0.0,0.0,3,0.8940194626298762,CVNA
2024-01-30 05:00:00,0.3306289701854238,0.3317,0.0,0.0,0.0,3,0.8625414849883902,CVNA
2024-02-28 05:00:00,0.2263380675977774,0.20386,2.0,-0.08690599892244719,0.5441236311032833,4,0.4876369906876235,CVNA
2024-03-28 04:00:00,0.1967880201869389,0.17848,2.0,-0.08599108998504928,0.5383953317992267,4,0.5194854482415795,CVNA
2024-04-29 04:00:00,0.1926782361642229,0.17348,2.0,-0.08607859883362567,0.5389432299078895,4,0.4685230079938171,CVNA
2024-05-30 04:00:00,0.1472876429559175,0.14252,2.5,-0.008249930590709583,0.49167812738539884,5,0.4489545833428081,CVNA
2024-06-28 04:00:00,0.0574222368302605,0.06088,2.5,-0.008112117750637575,0.4834647783891572,5,0.1413030565379956,CVNA
2024-07-30 04:00:00,0.0281939109981427,0.05844,2.5,-0.008076281641918545,0.4813290233504913,5,0.05,CVNA
2024-08-30 04:00:00,0.018997252528351,0.01809,2.0,0.11367111386630925,0.4570343004576532,4,0.15982319580773785,CVNA
2024-09-27 04:00:00,0.0129262682423069,0.01323,0.0,0.0,0.0,3,0.682584593653147,CVNA
2024-10-30 04:00:00,0.0067045315346168,0.00706,0.0,0.0,0.0,3,0.6830267482178143,CVNA
2024-11-29 05:00:00,0.003006848314107,0.00146,2.0,0.2977216532651384,0.11074473052837996,4,0.5185841891126453,CVNA
2024-12-30 05:00:00,0.0029834630724828,0.00072,2.5,0.2211804882787764,0.1962307484336104,5,0.42443775165604103,CVNA
2025-01-30 05:00:00,0.0009366697891836,0.00022,3.0,0.16442051351678016,0.2237773685224779,6,0.4476662032510476,CVNA
2025-02-27 05:00:00,0.0004510284397668,0.00023,3.5,0.1225013875574173,0.23243016664637797,7,0.34775843204660084,CVNA
2025-03-28 04:00:00,0.0009140415499822,0.00103,3.5,0.0383166717063025,0.20080195124826977,7,0.48036665983942217,CVNA
2025-04-29 04:00:00,0.0020382267694045,0.00223,4.5,0.03027406342195011,0.20673366030279847,9,0.5426180138608209,CVNA
2025-05-30 04:00:00,0.0002864783076142,0.00031,4.5,0.030269309739814013,0.20670119865091466,9,0.5004630887716053,CVNA
2025-06-27 04:00:00,0.0002966271776308,0.00031,4.5,0.030269344994684397,0.2067014393972029,9,0.49518505088193826,CVNA
2025-07-30 04:00:00,0.0001846569383848,0.00025,4.5,0.03026909510890987,0.2066997329926114,9,0.4812304491343696,CVNA
2025-08-29 04:00:00,0.0001084835246234,0.00011,5.0,0.04290910809987731,0.19893436985699636,10,0.4734371416931316,CVNA
2025-09-29 04:00:00,6.873820249798377e-05,8e-05,5.0,0.04290899541299465,0.19893384742026937,10,0.46579003779256106,CVNA
2025-10-30 04:00:00,0.0004293425224651,0.0005,5.5,0.025498412815322336,0.19736766751123802,11,0.4820637305925054,CVNA
2025-11-28 05:00:00,0.0001760247767382,0.00026,5.5,0.02549789035169201,0.19736362343881583,11,0.4911245787188793,CVNA
2025-12-30 05:00:00,0.0001046008679359,0.00012,5.0,0.00021369952515213502,0.1883256164902731,10,0.5415379972537153,CVNA
2026-01-30 05:00:00,0.0001120824027367,0.00026,5.5,-0.013693993560426073,0.18451983780354478,11,0.536150253451895,CVNA
2026-02-27 05:00:00,0.0002286484381355,0.00025,5.0,-0.044158856783363794,0.16275076513224349,10,0.5654352664166672,CVNA
2026-03-30 04:00:00,0.0001453822570214,0.00022,5.0,-0.04415868821249626,0.16275014385171976,10,0.5057198767906593,CVNA
2026-04-29 04:00:00,1.396745620429876e-06,0.0,5.0,-0.04415822850038831,0.1627484495484076,10,0.41191385677964787,CVNA
2026-05-29 04:00:00,1.8775955016983303e-06,0.0,5.0,-0.04415823007398945,0.16274845534803214,10,0.4004337284645008,CVNA
2026-06-29 04:00:00,1.0264193578715873e-05,4e-05,5.0,-0.04415825599823173,0.16274855089376347,10,0.4215167333417364,CVNA
2023-01-30 05:00:00,0.2362764562749499,0.21939,2.0,0.08625417224998118,0.578601254732225,4,0.05,AMC
2023-02-27 05:00:00,0.1995409194712519,0.19674,2.0,0.08413969784668784,0.5644171577670494,4,0.4644858298462668,AMC
2023-03-30 04:00:00,0.2196939811095105,0.22126,0.0,0.0,0.0,3,0.7936865636871222,AMC
2023-04-28 04:00:00,0.2219608628796227,0.2027,2.0,-0.16203379221660716,0.40540220041806735,4,0.5665512452508122,AMC
2023-05-30 04:00:00,0.2225525983803276,0.1988,2.0,-0.1634420652754433,0.4089256444418822,4,0.45295048251876574,AMC
2023-06-29 04:00:00,0.2072017640003367,0.18322,2.0,-0.16321054077085664,0.40834637920142747,4,0.3792326440574054,AMC
2023-07-28 04:00:00,0.2172808159449719,0.20069,3.5,-0.08767988306266916,0.33670828852320167,7,0.39760177647857503,AMC
2023-08-30 04:00:00,0.3720397129301057,0.52048,6.0,-0.2173450569959363,0.33371323353096655,12,0.05,AMC
2023-09-29 04:00:00,0.4469535820835016,0.61449,6.0,-0.27710794238081893,0.3915420216960697,12,0.05,AMC
2023-10-30 04:00:00,0.4369732671336319,0.58888,6.0,-0.2662063222369932,0.3761384848858178,12,0.05,AMC
2023-11-29 05:00:00,0.4487320330314145,0.62479,6.0,-0.28200525646576075,0.39846172324350354,12,0.05,AMC
2023-12-29 05:00:00,0.4445655312889382,0.63533,6.0,-0.2874533603050398,0.4061596678542355,12,0.05,AMC
2024-01-30 05:00:00,0.4061287252913231,0.56813,5.5,-0.3347069166007458,0.29992257386411136,11,0.05,AMC
2024-02-28 05:00:00,0.3640938207478935,0.53323,5.5,-0.317488800357629,0.28449384656688903,11,0.05,AMC
2024-03-28 04:00:00,0.3743017139765866,0.5681,5.5,-0.33092861496618853,0.29653693139642634,11,0.05,AMC
2024-04-29 04:00:00,0.3724205522010052,0.59009,6.0,-0.3291580502308239,0.29041130307982477,12,0.05,AMC
2024-05-30 04:00:00,0.4912273731010919,0.64556,7.0,-0.1745816698822318,0.4243073175300912,14,0.05,AMC
2024-06-28 04:00:00,0.4947991274789974,0.62739,7.0,-0.1698764907937041,0.4128717417396968,14,0.05,AMC
2024-07-30 04:00:00,0.4748761405146953,0.6163,7.0,-0.16728866593259892,0.40658223250431186,14,0.05,AMC
2024-08-30 04:00:00,0.3473116641614733,0.58194,7.0,-0.15592704384002334,0.3789686840937407,14,0.05,AMC
2024-09-27 04:00:00,0.2770028987290305,0.56803,7.0,-0.14946284041194152,0.3632579349733523,14,0.05,AMC
2024-10-30 04:00:00,0.2578121627106654,0.56067,7.0,-0.1472751191645517,0.35794084678986915,14,0.05,AMC
2024-11-29 05:00:00,0.2393434220354302,0.54521,7.0,-0.14454656566691979,0.3513093074301041,14,0.05,AMC
2024-12-30 05:00:00,0.2478859891463289,0.57296,7.0,-0.1476059814587631,0.35874498214166983,14,0.05,AMC
2025-01-30 05:00:00,0.2309581628764366,0.53395,6.5,-0.13014300701263282,0.3587551269066514,13,0.05,AMC
2025-02-27 05:00:00,0.2214574687398999,0.52821,6.5,-0.1291116134460887,0.35591196430921485,13,0.05,AMC
2025-03-28 04:00:00,0.2190637918879297,0.54136,6.5,-0.12978139189041832,0.3577582905645432,13,0.05,AMC
2025-04-29 04:00:00,0.1955832990719523,0.5433,6.5,-0.1281225919150662,0.3531856054135659,13,0.05,AMC
2025-05-30 04:00:00,0.0366932067519281,0.44379,5.5,-0.05631943246688356,0.31610426043459205,11,0.05,AMC
2025-06-27 04:00:00,0.0195271222538591,0.4559,3.5,0.09120988027045869,0.29588452738506904,7,0.05,AMC
2025-07-30 04:00:00,0.0209241159511729,0.46587,3.5,0.09132114702386969,0.2962454763376283,7,0.05,AMC
2025-08-29 04:00:00,0.0202464259240838,0.47198,3.5,0.09129057020789218,0.29614628525528486,7,0.05,AMC
2025-09-29 04:00:00,0.0195378444145132,0.46016,3.5,0.09121939223115015,0.2959153841517411,7,0.05,AMC
2025-10-30 04:00:00,0.0231766750923608,0.49015,3.5,0.09152722297644247,0.2969139859952622,7,0.05,AMC
2025-11-28 05:00:00,0.0247595161607868,0.49614,3.5,0.09165092961702817,0.2973152898975977,7,0.05,AMC
2025-12-30 05:00:00,0.0269723943179252,0.55319,3.5,0.09198602698963859,0.2984023445832174,7,0.05,AMC
2026-01-30 05:00:00,0.0305443521846421,0.55436,3.5,0.1350930864018372,0.2752758261046192,7,0.05,AMC
2026-02-27 05:00:00,0.0359415488274637,0.36173,2.0,0.0745805475921495,0.15921087470984732,4,0.05,AMC
2026-03-30 04:00:00,0.0385594563903232,0.4098,2.0,0.07481363947686745,0.15970846776932252,4,0.05,AMC
2026-04-29 04:00:00,0.0508959673815324,0.32043,2.5,0.09034349975862058,0.14327859964207493,5,0.05,AMC
2026-05-29 04:00:00,0.0408681755203891,0.28238,2.5,0.08955320738861389,0.14202525009966283,5,0.05,AMC
2026-06-29 04:00:00,0.1023704537747187,0.35793,3.5,0.05461407885639507,0.20516215877371316,7,0.05,AMC
2022-10-28 04:00:00,0.0029310849462533,0.00151,2.0,0.06764228152414167,0.14043398144227803,4,0.15487372167403585,SBH
2022-11-29 05:00:00,0.0027927525003378,0.00139,2.0,0.06764316945891263,0.14043582490781967,4,0.11888136382836165,SBH
2022-12-30 05:00:00,0.0023368684988668,0.00115,2.0,0.06762611189302269,0.14040041123108282,4,0.13793797971601915,SBH
2023-01-30 05:00:00,0.0013962611836574,0.00078,2.0,0.06759451517794685,0.1403348124310628,4,0.17292908065783802,SBH
2023-02-27 05:00:00,0.0014145581469567,0.00105,2.0,0.04846184738353746,0.1236221762674942,4,0.22603465548216725,SBH
2023-03-30 04:00:00,0.0012651193507923,0.00151,0.0,0.0,0.0,3,0.2789059987249731,SBH
2023-04-28 04:00:00,0.0015313340372682,0.00175,0.0,0.0,0.0,3,0.2712365295826958,SBH
2023-05-30 04:00:00,0.0022164436737019,0.00551,2.0,-0.018402370182580327,0.13822280134796888,4,0.13919401020294572,SBH
2023-06-29 04:00:00,0.001267006831431,0.00375,2.0,-0.01839398671464827,0.13815983193636142,4,0.13941163777645557,SBH
2023-07-28 04:00:00,0.0008842468822221,0.00332,2.0,-0.01839098095500034,0.1381372552511522,4,0.12151358758240202,SBH
2023-08-30 04:00:00,0.001418319596241,0.00661,2.0,-0.06207677963990583,0.11566875706429842,4,0.11144122109095177,SBH
2023-09-29 04:00:00,0.0022265563281399,0.011,2.0,-0.06210799051762623,0.11572691284257408,4,0.0596689147211637,SBH
2023-10-30 04:00:00,0.0022102934581828,0.00933,2.0,-0.06210437887626562,0.1157201832076032,4,0.09330911881657872,SBH
2023-11-29 05:00:00,0.0019951735820883,0.00721,2.0,-0.062093198087537056,0.11569934984700149,4,0.13081266262050734,SBH
2023-12-29 05:00:00,0.0011964774611659,0.00365,2.0,-0.0620640169897418,0.11564497619341751,4,0.1911998845746745,SBH
2024-01-30 05:00:00,0.0013329666068324,0.00418,2.0,-0.06206871807318654,0.11565373580501564,4,0.17883466013934649,SBH
2024-02-28 05:00:00,0.0012849521671618,0.00411,2.0,-0.06206741320951592,0.11565130442955135,4,0.17855465141286386,SBH
2024-03-28 04:00:00,0.0017204659889184,0.00192,0.0,0.0,0.0,3,0.2639639347924016,SBH
2024-04-29 04:00:00,0.002630232494117,0.00282,0.0,0.0,0.0,3,0.2538483715974143,SBH
2024-05-30 04:00:00,0.0017659399133995,0.00197,0.0,0.0,0.0,3,0.2536378278487248,SBH
2024-06-28 04:00:00,0.0021073353666172,0.00231,0.0,0.0,0.0,3,0.2442085560613276,SBH
2024-07-30 04:00:00,0.0031188931014025,0.00458,2.0,-0.00137691706713544,0.12719916014763608,4,0.19290257529780594,SBH
2024-08-30 04:00:00,0.0032498661227075,0.0041,2.0,-0.0013768342300535274,0.12719150768439055,4,0.22890180923806208,SBH
2024-09-27 04:00:00,0.0029183601543916,0.00363,2.0,-0.0013766271621562182,0.12717237881798318,4,0.23126977917794306,SBH
2024-10-30 04:00:00,0.0024187109353369,0.00322,2.0,-0.0013763685728997016,0.12714849042482051,4,0.22174096183814337,SBH
2024-11-29 05:00:00,0.0019615524616491,0.00227,2.5,0.013260920247235772,0.11428979256720254,5,0.2197957167270826,SBH
2024-12-30 05:00:00,0.0034073511027323,0.00423,2.5,0.013272007697666488,0.1143853502197787,5,0.16011263426666503,SBH
2025-01-30 05:00:00,0.0023078275527704,0.00288,2.5,0.013264256514242507,0.11431854632312893,5,0.17610380933397182,SBH
2025-02-27 05:00:00,0.003575402432966,0.00214,2.0,0.051640951911156925,0.08739796739227187,4,0.17341187902975053,SBH
2025-03-28 04:00:00,0.0031019051621936,0.00178,2.0,0.051629279244387656,0.08737821238559738,4,0.1669056498930755,SBH
2025-04-29 04:00:00,0.0040940617078511,0.0023,2.0,0.05166000775270423,0.0874302178012312,4,0.1551813288496821,SBH
2025-05-30 04:00:00,0.0069492149590178,0.00186,2.0,0.1216220848721072,0.05369593165141079,4,0.14913781940952825,SBH
2025-06-27 04:00:00,0.0064497708701311,0.00184,2.0,0.12158532013225763,0.053679700084913476,4,0.15469253312686695,SBH
2025-07-30 04:00:00,0.0047332951492068,0.00148,2.0,0.12146742080681404,0.05362764774485185,4,0.17000652046864956,SBH
2025-08-29 04:00:00,0.0027950404360175,0.00072,2.5,0.12841628721821277,0.04902116439963299,5,0.19935991245747392,SBH
2025-09-29 04:00:00,0.0021359577207566,0.00074,2.5,0.12837295081221395,0.04900462131830759,5,0.2322856164551841,SBH
2025-10-30 04:00:00,0.0028773325059516,0.00097,2.5,0.12841349092507592,0.049020096952905316,5,0.22166593874297602,SBH
2025-11-28 05:00:00,0.0022919734607995,0.00083,2.5,0.128379759345418,0.04900722038290247,5,0.23573728478733508,SBH
2025-12-30 05:00:00,0.0027648357915256,0.00088,2.5,0.12840858562092883,0.04901822442001845,5,0.2187125589634637,SBH
2026-01-30 05:00:00,0.0022736772080273,0.00075,2.5,0.1283817879115624,0.04900799476033243,5,0.22437554111619426,SBH
2026-02-27 05:00:00,0.0021537739921882,0.00079,2.5,0.12837279694701523,0.04900456258236866,5,0.23651563523910712,SBH
2026-03-30 04:00:00,0.0030092159939004,0.00085,2.5,0.12842691466365938,0.049025221281837505,5,0.20245496347953448,SBH
2026-04-29 04:00:00,0.002393436866159,0.00094,2.0,0.13377570727636723,0.05486213401659728,4,0.2160473456537085,SBH
2026-05-29 04:00:00,0.001202182512108,0.00025,2.0,0.13371769743618506,0.05483834387045527,4,0.1757421401600399,SBH
2026-06-29 04:00:00,0.0013199844987692,0.00035,2.0,0.13372079191262595,0.05483961293181677,4,0.1979290705843857,SBH
